 Episode    Policy Loss     Value Loss   Total Reward     Total Loss Curiosity Loss     Time Delta                Time
    8590       -15.9889       102.3087           8.30        67.6743         3.2509          5.371 2025-01-03T01:01:45
    8591       -25.4149        58.6067          -3.39         6.0143         0.2126          0.295 2025-01-03T01:01:45
    8592       -23.4960        79.3294           1.42        20.3906         0.4222          1.529 2025-01-03T01:01:46
    8593        16.1881        15.1765          35.13        43.6772         1.9901          5.725 2025-01-03T01:01:46
    8594       -19.4467        31.3434          13.21        17.4898         2.1265          4.242 2025-01-03T01:01:47
    8595        95.3874       246.5325          27.48       245.6501         2.6996          5.087 2025-01-03T01:01:48
    8596        41.3768        58.7716          29.82        98.9247         2.8162          5.121 2025-01-03T01:01:48
    8597       -91.8294        38.9061          -0.94       -17.8227         5.4554          4.976 2025-01-03T01:01:48
    8598       -64.1671        19.9547          -0.95       -36.7506         1.7439          5.121 2025-01-03T01:01:49
    8599       -79.5150        52.8108           8.03         1.3609         5.4471          6.460 2025-01-03T01:01:49
    8601       -28.6655        41.7165          19.38        33.5136         4.1321          4.899 2025-01-03T01:01:49
    8602         2.0638         5.7658          30.18        26.2927         2.1346          4.846 2025-01-03T01:01:50
    8600        50.2782       120.7269          25.42       139.9585         2.9317          4.185 2025-01-03T01:01:50
    8603       -30.4799       166.2354           1.20        60.1827         0.7545          1.279 2025-01-03T01:01:51
    8604       -11.2313        22.4828          28.91        20.7390         2.0729          6.526 2025-01-03T01:01:51
    8605         2.3571        23.8348          37.95        31.8788         1.7604          5.886 2025-01-03T01:01:52
    8606       -79.2752        52.0048          12.09         0.5036         5.3776          6.277 2025-01-03T01:01:52
    8607       196.6091       571.3693          30.73       519.1935         3.6900          4.699 2025-01-03T01:01:53
    8608         4.7832        14.4023          32.17        32.8180         2.0834          5.539 2025-01-03T01:01:53
    8609        14.4711        10.5637          35.01        39.6574         1.9904          6.193 2025-01-03T01:01:53
    8610       -42.7648         9.0935          -0.93        12.6202         5.0838          5.011 2025-01-03T01:01:54
    8611       -90.8140        36.1889          -0.94       -21.7200         5.0999          5.463 2025-01-03T01:01:54
    8612      -113.7504        43.2261          -0.93       -22.0601         7.0077          5.965 2025-01-03T01:01:55
    8613       -41.7112        95.3450          15.60        26.4387         2.0477          4.262 2025-01-03T01:01:55
    8614       -22.4124        25.2099          20.23        35.0595         4.4867          4.987 2025-01-03T01:01:55
    8615        19.1584        26.9406          38.48        51.1838         1.8555          5.101 2025-01-03T01:01:56
    8616        21.3756        28.5495          38.33        55.4329         1.9783          7.200 2025-01-03T01:01:56
    8617       104.7463        41.0067           3.33       221.8240         9.6574          5.091 2025-01-03T01:01:57
    8618       -31.9638        78.7644           3.32        36.7209         2.9302          2.597 2025-01-03T01:01:58
    8619       -36.9411        23.6096          28.52        -2.5773         2.2559          5.193 2025-01-03T01:01:58
    8620       226.9765       319.2335          29.12       433.8091         4.7216          5.699 2025-01-03T01:01:58
    8621       160.3280       376.0250          34.65       375.8847         2.7544          5.481 2025-01-03T01:01:59
    8622        18.0823        37.4608          13.14        94.4210         5.7608          5.510 2025-01-03T01:01:59
    8623       -40.8168         7.1462          -0.92        19.9926         5.7236          5.517 2025-01-03T01:01:59
    8624       -57.2731        15.3243          -0.93        41.2629         9.0874          5.631 2025-01-03T01:01:59
    8625      -121.4146        42.3193          -0.93       -16.5314         8.3724          5.198 2025-01-03T01:02:00
    8626        10.2074        10.4057          35.06        35.0211         1.9611          5.047 2025-01-03T01:02:00
    8627       -28.1982        27.5352           8.63        51.0322         6.5463          5.096 2025-01-03T01:02:01
    8628        19.9139        45.3981          18.20        68.4445         2.5832          3.325 2025-01-03T01:02:01
    8629       -36.4204       135.5475          10.42        85.2289         5.3876          6.148 2025-01-03T01:02:02
    8630       155.4575       102.1769          16.54       275.4641         6.8918          6.018 2025-01-03T01:02:03
    8631         5.0149        26.4621          19.79        56.6744         3.8428          5.154 2025-01-03T01:02:03
    8632        26.0128        17.9934          38.29        54.6956         1.9686          6.092 2025-01-03T01:02:04
    8633       -25.9929         2.9202          -0.60        55.7740         8.0307          5.071 2025-01-03T01:02:04
    8634       161.4852       145.3755          16.95       287.1629         5.2990          5.014 2025-01-03T01:02:05
    8635       -25.9380        40.4610           2.99        75.7967         8.1504          5.076 2025-01-03T01:02:05
    8636       107.0372       161.2626          36.95       226.8509         3.9182          6.759 2025-01-03T01:02:05
    8637       -25.6076        66.7181           1.99        32.9022         2.5151          1.950 2025-01-03T01:02:06
    8638       -22.5143         2.6314          -0.92        90.5797        11.1778          6.598 2025-01-03T01:02:06
    8639       -24.4756         3.5244          -0.89        53.1960         7.5909          6.502 2025-01-03T01:02:06
    8640       -17.8072         1.5633          -0.87        63.0878         8.0113          4.962 2025-01-03T01:02:06
    8641         4.3444         4.9721          35.75        25.0521         1.8222          4.973 2025-01-03T01:02:06
    8642       -12.0774         0.9506          -0.77        57.9475         6.9550          4.974 2025-01-03T01:02:08
    8643         7.8361        11.8389          38.11        33.4525         1.9697          6.203 2025-01-03T01:02:08
    8644       -33.6139       279.2772          14.87       124.8166         1.8792          3.381 2025-01-03T01:02:09
    8645       -52.7648        19.9387           4.10        16.7190         5.9514          6.006 2025-01-03T01:02:09
    8646       -46.9838        78.5244           6.97        10.5457         1.8267          2.497 2025-01-03T01:02:09
    8647        96.9887        71.9280          14.17       192.5383         5.9586          6.205 2025-01-03T01:02:10
    8648        60.8634        85.3554          16.91       149.8793         4.6338          5.079 2025-01-03T01:02:10
    8649       -14.7503       107.1088          11.92        93.3227         5.4519          5.118 2025-01-03T01:02:10
    8650         1.8419         4.5182          34.96        25.6377         2.1537          5.297 2025-01-03T01:02:11
    8651        -2.3271         0.8079          -0.89       100.3147        10.2238          5.447 2025-01-03T01:02:11
    8652        -3.4766         0.1529          -0.82        52.6440         5.6044          5.345 2025-01-03T01:02:11
    8653       -77.8123        11.8249          -0.79        16.1661         8.8066          5.429 2025-01-03T01:02:12
    8654      -175.5635       447.2244          -5.30        66.3284         1.8280          2.491 2025-01-03T01:02:13
    8655        43.2733       130.0053          11.16       159.3509         5.1075          5.202 2025-01-03T01:02:13
    8656        20.4217         3.5220           0.34       102.9156         8.0733          5.489 2025-01-03T01:02:14
    8657         5.8294         7.1047          37.13        31.8802         2.2498          5.180 2025-01-03T01:02:14
    8658       125.6740       221.7773          36.88       271.6430         3.5080          5.262 2025-01-03T01:02:14
    8659         3.4175         7.2095          38.21        26.9769         1.9955          5.555 2025-01-03T01:02:14
    8660       -34.3874        21.2196          -2.17       -17.4631         0.6315          0.539 2025-01-03T01:02:15
    8661       -18.8877        56.4292          12.38        64.6646         5.5338          5.017 2025-01-03T01:02:15
    8662         3.6131        53.0772          36.86        63.4614         3.3310          5.683 2025-01-03T01:02:16
    8663         9.8988         0.4370          -0.69        56.4306         4.6313          4.976 2025-01-03T01:02:16
    8664        -6.0706         1.2522          -0.80        74.7229         8.0167          5.218 2025-01-03T01:02:17
