 Episode    Policy Loss     Value Loss   Total Reward     Total Loss Curiosity Loss     Time Delta                Time
     788       -41.9112         3.1391           2.52        60.2310        10.0573         22.889 2024-12-29T16:43:37
     789       -26.1632         1.2020           1.26        62.0987         8.7661         24.179 2024-12-29T16:43:39
     790       -17.8884         0.5624           2.49        82.6201        10.0227         25.090 2024-12-29T16:43:42
     791       -41.0853         2.8853           2.14        56.9376         9.6580         25.571 2024-12-29T16:43:43
     792       -10.5088         1.4632           2.34        49.6864         5.9464         13.317 2024-12-29T16:43:43
     793       -11.5277         1.5248           2.30        48.1455         5.8911         13.363 2024-12-29T16:43:44
     794       -17.6962         0.5664           1.10        68.5907         8.6004         22.860 2024-12-29T16:43:46
     795       -41.4791         2.8520           1.82        53.2330         9.3286         22.093 2024-12-29T16:43:52
     796       -30.6557         1.6680           2.71        72.7960        10.2618         22.727 2024-12-29T16:43:52
     797       -12.8777         1.6212           2.27        46.0690         5.8136         10.003 2024-12-29T16:43:53
     798       -35.9012         2.3220           3.22        71.8299        10.6570         22.923 2024-12-29T16:43:53
     799       -13.3777         1.6581           2.25        45.3642         5.7913         10.635 2024-12-29T16:43:55
     801       -14.7962         0.6541           1.17        71.8907         8.6360         24.325 2024-12-29T16:43:57
     802       -25.5681         1.4307           3.35        83.1791        10.8032         25.196 2024-12-29T16:44:02
     803       -29.3274         1.4326           1.28        59.9803         8.8591         24.313 2024-12-29T16:44:04
     804       -28.8819         1.3921           2.09        68.3033         9.6489         22.669 2024-12-29T16:44:05
     805       -45.9814         3.7754           1.79        48.0928         9.2187         23.107 2024-12-29T16:44:06
     806       -13.9860         1.6994           2.23        44.2923         5.7429         13.346 2024-12-29T16:44:06
     807       -14.4277         1.7339           2.22        43.6326         5.7193         12.673 2024-12-29T16:44:07
     800       -45.8884         3.8318           2.31        53.1741         9.7147         24.334 2024-12-29T16:44:08
     808       -22.1626         0.8519           0.98        64.1192         8.5856         22.107 2024-12-29T16:44:08
     809       -45.3610         3.3674           1.69        48.7379         9.2415         23.906 2024-12-29T16:44:15
     810       -38.8762         2.7805           2.46        61.9077         9.9394         25.108 2024-12-29T16:44:17
     811       -61.4693         6.3639           2.22        38.9289         9.7216         25.270 2024-12-29T16:44:18
     812       -14.9573         1.7672           2.20        42.5757         5.6649         13.568 2024-12-29T16:44:20
     813       -15.2348         1.7878           2.19        42.1690         5.6510         13.463 2024-12-29T16:44:21
     814       -33.6728         2.2462           2.70        68.8925        10.1442         23.760 2024-12-29T16:44:21
     815       -52.3591         4.6555           3.07        55.4359        10.5467         22.652 2024-12-29T16:44:25
     816       -30.8666         1.6634           1.16        55.8607         8.5896         22.350 2024-12-29T16:44:26
     817       -33.0213         1.7965           1.99        63.2985         9.5422         22.329 2024-12-29T16:44:27
     818       -33.5402         1.9410           1.05        52.8531         8.5423         22.076 2024-12-29T16:44:28
     819       -15.4505         1.7921           2.18        41.5548         5.6109         10.971 2024-12-29T16:44:31
     820       -58.7556         5.6468           1.85        37.4668         9.3399         35.986 2024-12-29T16:44:32
     821       -23.4334         0.9525           0.94        62.0036         8.4961         24.302 2024-12-29T16:44:33
     822       -15.7076         1.8070           2.18        41.1583         5.5962         11.964 2024-12-29T16:44:33
     823       -25.6270         1.7800           2.71        77.9695        10.2706         23.513 2024-12-29T16:44:39
     824       -31.3508         1.6887           1.15        55.9781         8.6485         22.994 2024-12-29T16:44:40
     825       -22.2619         1.2331           1.80        71.4204         9.3066         23.015 2024-12-29T16:44:41
     826       -18.8309         1.2657           3.60        92.6962        11.0894         22.161 2024-12-29T16:44:43
     827       -15.8302         1.7902           2.15        40.3950         5.5330         12.562 2024-12-29T16:44:43
     828       -16.1401         1.8006           2.13        39.7474         5.4987         11.872 2024-12-29T16:44:45
     829       -54.6689         4.8799           3.26        56.2249        10.8454         22.083 2024-12-29T16:44:47
     830       -29.3338         1.4347           1.30        59.6396         8.8256         23.409 2024-12-29T16:44:49
     831       -30.9941         1.6478           2.04        64.9942         9.5164         24.837 2024-12-29T16:44:52
     832       -29.6344         1.4801           1.26        59.3995         8.8294         25.135 2024-12-29T16:44:53
     833       -57.0246         5.2094           1.92        40.9848         9.5405         24.131 2024-12-29T16:44:57
     834       -20.4879         0.7696           1.03        64.1039         8.4207         24.061 2024-12-29T16:44:57
     835       -16.5212         1.8116           2.10        38.7638         5.4379         13.668 2024-12-29T16:44:57
     836       -16.7743         1.8264           2.08        38.3103         5.4171         13.819 2024-12-29T16:44:58
     837         4.5069         0.3975           4.42       123.3915        11.8686         21.982 2024-12-29T16:45:01
     838       -26.4809         1.1740           1.39        63.8333         8.9727         22.514 2024-12-29T16:45:03
     839       -13.0743         1.4155           3.89       101.8530        11.4220         22.349 2024-12-29T16:45:04
     840       -55.7580         4.8298           2.16        44.0063         9.7349         23.150 2024-12-29T16:45:06
     841       -17.1440         1.8149           2.02        36.9430         5.3180         12.120 2024-12-29T16:45:09
     842       -17.3775         1.8266           2.00        36.4748         5.2939         12.877 2024-12-29T16:45:11
     843       -65.4412         6.8407           2.73        40.2059        10.2227         25.798 2024-12-29T16:45:12
     844       -26.3527         1.2390           1.23        61.1557         8.6889         24.804 2024-12-29T16:45:14
     845       -21.0144         1.1706           2.30        77.9844         9.8413         23.847 2024-12-29T16:45:16
     846       -29.0452         1.4945           1.11        57.6651         8.5963         22.995 2024-12-29T16:45:16
     847       -41.4249         3.4009           1.88        54.4599         9.4184         21.976 2024-12-29T16:45:19
     848       -19.6418         0.6876           1.02        66.1959         8.5494         22.134 2024-12-29T16:45:19
     849       -17.7105         1.8248           1.95        35.3416         5.2140         11.376 2024-12-29T16:45:20
     850       -17.9165         1.8327           1.93        34.8855         5.1886         10.758 2024-12-29T16:45:22
     851       -50.5625         4.1367           1.44        42.1682         9.0662         23.248 2024-12-29T16:45:24
